0;0;0;0;0;0;0;0;0.1;0.01;0;0.014;0;0.126;0.25;0;0.122;0;0.078;0;0;0.019;0.253;0;0;0;0;0;0;0;0;0.01;0;0.018
0;0;0;0;0;0;0;0;0;0;0;0.2552;0.0888;0.108;0.002;0;0;0;0.021;0;0.062;0.04;0.357;0;0;0;0;0;0;0;0;0;0;0.066
0;0;0;0;0;0;0;0;0.042;0.047;0.008;0.13;0.025;0.233;0.047;0;0.002;0.001;0.057;0.003;0;0.007;0.372;0.026;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0.1;0.139;0.037;0.03;0.005;0.104;0.038;0;0.013;0;0.202;0;0;0.064;0.226;0.002;0;0;0;0;0;0;0;0;0;0.04
0;0;0;0;0;0;0;0;0.084;0.003;0.011;0.009;0;0.007;0.004;0.673;0.004;0;0.013;0.015;0;0;0.002;0.002;0;0;0;0;0;0;0;0;0;0.173
0;0;0;0;0;0;0;0;0.152;0.003;0.001;0.021;0;0.023;0;0.073;0.106;0;0.051;0.026;0;0;0.012;0.001;0;0;0;0;0;0;0;0;0;0.531
0;0;0;0;0;0;0;0;0;0.01;0;0.01;0.01;0.09;0;0;0;0;0;0;0;0.01;0.37;0;0;0;0;0;0;0;0;0;0;0.5
0;0;0;0;0;0;0;0;0.012;0.093;0.021;0.03;0;0.002;0;0;0.227;0;0.172;0.025;0;0;0.095;0;0.074;0.056;0.124;0.014;0.055;0;0;0;0;0
0;0;0;0;0;0;0;0;0.02;0.01;0;0.02;0.01;0.059;0.001;0;0;0.03;0.51;0;0;0.025;0.255;0.03;0;0.005;0;0.005;0.02;0;0;0;0;0
0;0;0;0;0;0;0;0;0.01;0.05;0.004;0;0;0.163;0;0;0.116;0;0.183;0.031;0.005;0.01;0.261;0.015;0.002;0.022;0.025;0.034;0.069;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0.03;0;0;0.083;0;0;0.212;0;0.015;0.035;0.01;0;0.275;0.09;0.015;0.026;0.065;0.066;0.078;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0.1;0.44;0.385;0.04;0;0;0;0
0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0.01;0;0;0;0;0;0.02;0;0;0;0.1;0.32;0.24;0.3;0;0;0;0
